landscape_id,initial_strategy,r,reveal_fraction,prior_to_oracle,uniform_to_oracle,stay_to_oracle,prior_minus_uniform
4.0,highest_mu,2.0,0.6666666666666666,0.9145098916613716,0.6037102203969734,1.004331245929081,0.527181121904067
4.0,highest_mu,3.0,1.0,0.9777807039070283,0.762712289563162,0.9991248979764461,0.36941395112491837
4.0,lowest_mu,0.0,0.0,0.6029417753588655,0.343680677904686,0.075859545772541,0.7213975617749043
4.0,lowest_mu,1.0,0.3333333333333333,0.7673269511032037,0.4504866093356255,0.07591788488273506,0.888302800178008
4.0,lowest_mu,2.0,0.6666666666666666,0.9102600596803923,0.5957546021362805,0.07595384370305426,0.8846978124947771
4.0,lowest_mu,3.0,1.0,0.9906300531927975,0.7270971835342896,0.07602770706403332,0.7409234617124865
5.0,random,0.0,0.0,0.4656275771243853,0.33033597932632275,0.3369735900546066,0.08781535885890365
5.0,random,1.0,0.3333333333333333,0.5882939704778668,0.43176735214557194,0.341561176645049,0.10037086999563954
5.0,random,2.0,0.6666666666666666,0.7861408329743088,0.5988874145376566,0.32668365727814624,0.12152621491562965
5.0,random,3.0,1.0,0.8996967994814473,0.7219158404238024,0.33983087330580164,0.11458096489976027
5.0,highest_mu,0.0,0.0,0.4621355063491885,0.3096111511999748,0.5086978980495972,0.09285263688279602
5.0,highest_mu,1.0,0.3333333333333333,0.6143848009039972,0.4272442009307525,0.5030531779563042,0.11466969967088997
5.0,highest_mu,2.0,0.6666666666666666,0.8600136328736804,0.5637245694640028,0.5180901674035139,0.17744744360296888
5.0,highest_mu,3.0,1.0,0.965530902003108,0.6771514389330912,0.5006585741573565,0.17621323556613738
5.0,lowest_mu,0.0,0.0,0.4328808359478577,0.353073027400086,0.11253238895947754,0.05720533089255958
5.0,lowest_mu,1.0,0.3333333333333333,0.5151414779689955,0.4644762072114093,0.11289520801291647,0.036078985478537495
5.0,lowest_mu,2.0,0.6666666666666666,0.6637374807031444,0.6556369991638327,0.11145430755149847,0.005843968567240065
5.0,lowest_mu,3.0,1.0,0.8579047134190498,0.9196975319123616,0.11281888921950495,-0.04430822066878104
