repeat,k,r,trials,initial_strategy,monty_policy,switch_strategy,empirical_reward,chosen_initial_mu,opened_count,prior_mu_min,prior_mu_max,prior_mu_mean
2.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,0.9450666666666667,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.31645,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,stay,0.10266666666666667,0.09999999999999999,0.9977333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,uniform_switch,1.5298333333333334,0.09999999999999999,0.9977333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.2379333333333333,0.09999999999999999,0.9977333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.6856666666666666,0.09999999999999999,0.9977333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,stay,0.10183333333333333,0.09999999999999999,0.9970666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,1.5174,0.09999999999999999,0.9970666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.1938,0.09999999999999999,0.9970666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.6779,0.09999999999999999,0.9970666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,stay,0.10036666666666667,0.09999999999999999,0.9975333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,1.5137166666666666,0.09999999999999999,0.9975333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.3258,0.09999999999999999,0.9975333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.68435,0.09999999999999999,0.9975333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,uniform_zero,stay,0.9347,0.9432266666666668,1.9555333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,uniform_zero,uniform_switch,1.7988833333333334,0.9432266666666668,1.9555333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,uniform_zero,prior_best_switch,2.8439666666666668,0.9432266666666668,1.9555333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,uniform_zero,oracle_best_switch,3.1357,0.9432266666666668,1.9555333333333333,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,low_mu_zero,stay,0.95,0.9421400000000002,1.9542666666666666,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,low_mu_zero,uniform_switch,1.8122333333333334,0.9421400000000002,1.9542666666666666,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,low_mu_zero,prior_best_switch,2.7325666666666666,0.9421400000000002,1.9542666666666666,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1351833333333334,0.9421400000000002,1.9542666666666666,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,high_mu_zero,stay,0.92435,0.9277033333333334,1.9537,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,high_mu_zero,uniform_switch,1.81065,0.9277033333333334,1.9537,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,high_mu_zero,prior_best_switch,2.9454,0.9277033333333334,1.9537,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,random,high_mu_zero,oracle_best_switch,3.147133333333333,0.9277033333333334,1.9537,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,uniform_zero,stay,3.2048,3.2,1.9899666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.7221,3.2,1.9899666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.9459333333333333,3.2,1.9899666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3164,3.2,1.9899666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,stay,3.2181333333333333,3.2,1.9896666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.7311666666666666,3.2,1.9896666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.7201333333333333,3.2,1.9896666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3235166666666667,3.2,1.9896666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,stay,3.2014666666666667,3.2,1.9893666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.7481666666666666,3.2,1.9893666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,1.1572,3.2,1.9893666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3341,3.2,1.9893666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,stay,0.0971,0.09999999999999999,1.9345,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,uniform_switch,2.189966666666667,0.09999999999999999,1.9345,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.3301333333333334,0.09999999999999999,1.9345,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.70335,0.09999999999999999,1.9345,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,stay,0.1003,0.09999999999999999,1.9335,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,2.1733333333333333,0.09999999999999999,1.9335,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.2129333333333334,0.09999999999999999,1.9335,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.6849,0.09999999999999999,1.9335,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,stay,0.09903333333333333,0.09999999999999999,1.9344,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,2.1862166666666667,0.09999999999999999,1.9344,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.3868666666666667,0.09999999999999999,1.9344,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,2.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.6853333333333333,0.09999999999999999,1.9344,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,uniform_zero,stay,0.9287166666666666,0.9281300000000001,2.6525666666666665,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,uniform_zero,uniform_switch,2.718,0.9281300000000001,2.6525666666666665,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,uniform_zero,prior_best_switch,2.9640833333333334,0.9281300000000001,2.6525666666666665,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,uniform_zero,oracle_best_switch,3.1470166666666666,0.9281300000000001,2.6525666666666665,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,low_mu_zero,stay,0.9234333333333333,0.9351066666666669,2.6527333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,low_mu_zero,uniform_switch,2.714933333333333,0.9351066666666669,2.6527333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,low_mu_zero,prior_best_switch,2.9696666666666665,0.9351066666666669,2.6527333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1365333333333334,0.9351066666666669,2.6527333333333334,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,high_mu_zero,stay,0.9401,0.9412400000000002,2.6518,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,high_mu_zero,uniform_switch,2.7093666666666665,0.9412400000000002,2.6518,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,high_mu_zero,prior_best_switch,2.9508833333333335,0.9412400000000002,2.6518,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,random,high_mu_zero,oracle_best_switch,3.13375,0.9412400000000002,2.6518,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,uniform_zero,stay,3.2096,3.2,2.8701,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,uniform_zero,uniform_switch,1.1866,3.2,2.8701,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,uniform_zero,prior_best_switch,1.2056,3.2,2.8701,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3288,3.2,2.8701,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,stay,3.2009333333333334,3.2,2.8740666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,uniform_switch,1.1913333333333334,3.2,2.8740666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,1.2082,3.2,2.8740666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3324666666666667,3.2,2.8740666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,stay,3.1970666666666667,3.2,2.8700666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,uniform_switch,1.1671833333333332,3.2,2.8700666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,1.20015,3.2,2.8700666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3174833333333333,3.2,2.8700666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,stay,0.09676666666666667,0.09999999999999999,2.5463666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,uniform_switch,3.13395,0.09999999999999999,2.5463666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.4290166666666666,0.09999999999999999,2.5463666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.69515,0.09999999999999999,2.5463666666666667,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,stay,0.09776666666666667,0.09999999999999999,2.5429,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,3.1324,0.09999999999999999,2.5429,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.4283333333333332,0.09999999999999999,2.5429,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.687866666666667,0.09999999999999999,2.5429,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,stay,0.09996666666666666,0.09999999999999999,2.5354666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,3.1529666666666665,0.09999999999999999,2.5354666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.44285,0.09999999999999999,2.5354666666666668,0.09999999999999998,3.2,0.9400000000000002
2.0,5.0,3.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.7091166666666666,0.09999999999999999,2.5354666666666668,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,uniform_zero,stay,0.9437666666666666,0.9366700000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,uniform_zero,uniform_switch,0.9496166666666667,0.9366700000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,uniform_zero,prior_best_switch,2.6872,0.9366700000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,uniform_zero,oracle_best_switch,3.13905,0.9366700000000001,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,low_mu_zero,stay,0.9284666666666667,0.9360000000000002,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,low_mu_zero,uniform_switch,0.9495333333333333,0.9360000000000002,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,low_mu_zero,prior_best_switch,2.6692,0.9360000000000002,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1309666666666667,0.9360000000000002,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,high_mu_zero,stay,0.9291666666666667,0.9300066666666668,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,high_mu_zero,uniform_switch,0.9278,0.9300066666666668,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,high_mu_zero,prior_best_switch,2.6736,0.9300066666666668,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,random,high_mu_zero,oracle_best_switch,3.1282,0.9300066666666668,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,uniform_zero,stay,3.2025333333333332,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.375,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.5997333333333333,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.3128833333333334,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,stay,3.2053333333333334,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.3811333333333333,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.6004666666666667,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.31985,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,stay,3.2105333333333332,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.35861666666666664,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,0.5946,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.31295,3.2,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,stay,0.0992,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,uniform_switch,1.1598,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.1981333333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.71165,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,stay,0.09813333333333334,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,1.1367833333333333,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.1770666666666667,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.6588166666666666,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,stay,0.10086666666666666,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,1.1317,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.1926666666666668,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,0.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.682916666666667,0.09999999999999999,0.0,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,uniform_zero,stay,0.9259833333333334,0.9299266666666668,0.9978,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,uniform_zero,uniform_switch,1.2494666666666667,0.9299266666666668,0.9978,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,uniform_zero,prior_best_switch,2.748466666666667,0.9299266666666668,0.9978,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,uniform_zero,oracle_best_switch,3.1519666666666666,0.9299266666666668,0.9978,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,low_mu_zero,stay,0.9459666666666666,0.9391833333333335,0.9984333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,low_mu_zero,uniform_switch,1.2515333333333334,0.9391833333333335,0.9984333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,low_mu_zero,prior_best_switch,2.6935333333333333,0.9391833333333335,0.9984333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,low_mu_zero,oracle_best_switch,3.151866666666667,0.9391833333333335,0.9984333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,high_mu_zero,stay,0.94225,0.9459000000000001,0.9984666666666666,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,high_mu_zero,uniform_switch,1.24605,0.9459000000000001,0.9984666666666666,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,high_mu_zero,prior_best_switch,2.8322666666666665,0.9459000000000001,0.9984666666666666,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,random,high_mu_zero,oracle_best_switch,3.11295,0.9459000000000001,0.9984666666666666,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,uniform_zero,stay,3.2049333333333334,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.49811666666666665,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.7370666666666666,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,uniform_zero,oracle_best_switch,1.32275,3.2,0.9997666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,stay,3.2058666666666666,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,uniform_switch,0.48486666666666667,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,prior_best_switch,0.6037333333333333,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,low_mu_zero,oracle_best_switch,1.3137333333333334,3.2,0.9998,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,stay,3.215333333333333,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,uniform_switch,0.51925,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,prior_best_switch,0.9440666666666667,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,highest_mu,high_mu_zero,oracle_best_switch,1.3158666666666667,3.2,0.9997333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,stay,0.0973,0.09999999999999999,0.9970333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,uniform_switch,1.5430333333333333,0.09999999999999999,0.9970333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,prior_best_switch,3.2468666666666666,0.09999999999999999,0.9970333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,uniform_zero,oracle_best_switch,3.705766666666667,0.09999999999999999,0.9970333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,stay,0.09776666666666667,0.09999999999999999,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,uniform_switch,1.5302666666666667,0.09999999999999999,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,prior_best_switch,3.1957333333333335,0.09999999999999999,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,low_mu_zero,oracle_best_switch,3.6944166666666667,0.09999999999999999,0.9979333333333333,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,stay,0.10073333333333333,0.09999999999999999,0.9979666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,uniform_switch,1.5173833333333333,0.09999999999999999,0.9979666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,prior_best_switch,3.3098666666666667,0.09999999999999999,0.9979666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,1.0,30000.0,lowest_mu,high_mu_zero,oracle_best_switch,3.67455,0.09999999999999999,0.9979666666666667,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,uniform_zero,stay,0.9332666666666667,0.9380900000000001,1.9543,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,uniform_zero,uniform_switch,1.8189,0.9380900000000001,1.9543,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,uniform_zero,prior_best_switch,2.83935,0.9380900000000001,1.9543,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,uniform_zero,oracle_best_switch,3.135683333333333,0.9380900000000001,1.9543,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,low_mu_zero,stay,0.9343333333333333,0.9356266666666667,1.9546666666666668,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,low_mu_zero,uniform_switch,1.8144833333333332,0.9356266666666667,1.9546666666666668,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,low_mu_zero,prior_best_switch,2.7306,0.9356266666666667,1.9546666666666668,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,low_mu_zero,oracle_best_switch,3.1264,0.9356266666666667,1.9546666666666668,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,high_mu_zero,stay,0.9284166666666667,0.9378400000000001,1.9552333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,high_mu_zero,uniform_switch,1.81605,0.9378400000000001,1.9552333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,high_mu_zero,prior_best_switch,2.9394833333333334,0.9378400000000001,1.9552333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,random,high_mu_zero,oracle_best_switch,3.1375333333333333,0.9378400000000001,1.9552333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,highest_mu,uniform_zero,stay,3.199866666666667,3.2,1.9889333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,highest_mu,uniform_zero,uniform_switch,0.7546666666666667,3.2,1.9889333333333334,0.09999999999999998,3.2,0.9400000000000002
3.0,5.0,2.0,30000.0,highest_mu,uniform_zero,prior_best_switch,0.9629666666666666,3.2,1.9889333333333334,0.09999999999999998,3.2,0.9400000000000002
