k,r,trials,initial_strategy,monty_policy,switch_strategy,empirical_reward,chosen_initial_mu,opened_count,prior_mu_min,prior_mu_max,prior_mu_mean
5.0,3.0,40000.0,highest_mu,uniform_zero,oracle_best_switch,4.426325,3.6,2.594075,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,low_mu_zero,stay,3.6098,3.6,2.596025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,low_mu_zero,uniform_switch,3.735575,3.6,2.596025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,low_mu_zero,prior_best_switch,3.14145,3.6,2.596025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,low_mu_zero,oracle_best_switch,4.4301,3.6,2.596025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,high_mu_zero,stay,3.6046,3.6,2.595025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,high_mu_zero,uniform_switch,3.76855,3.6,2.595025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,high_mu_zero,prior_best_switch,3.165675,3.6,2.595025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,highest_mu,high_mu_zero,oracle_best_switch,4.4525,3.6,2.595025,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,uniform_zero,stay,1.0255,0.9999999999999998,1.988,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,uniform_zero,uniform_switch,4.068975,0.9999999999999998,1.988,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,uniform_zero,prior_best_switch,3.8945,0.9999999999999998,1.988,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,uniform_zero,oracle_best_switch,4.90175,0.9999999999999998,1.988,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,low_mu_zero,stay,0.98375,0.9999999999999998,1.9777,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,low_mu_zero,uniform_switch,4.0709,0.9999999999999998,1.9777,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,low_mu_zero,prior_best_switch,3.892325,0.9999999999999998,1.9777,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,low_mu_zero,oracle_best_switch,4.920325,0.9999999999999998,1.9777,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,high_mu_zero,stay,0.9855,0.9999999999999998,1.984475,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,high_mu_zero,uniform_switch,4.072625,0.9999999999999998,1.984475,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,high_mu_zero,prior_best_switch,3.8907,0.9999999999999998,1.984475,0.9999999999999998,3.6,1.9
5.0,3.0,40000.0,lowest_mu,high_mu_zero,oracle_best_switch,4.91425,0.9999999999999998,1.984475,0.9999999999999998,3.6,1.9
